cycle,range_bin,doppler_bin,output_hex
3254155000,172,3,ff4affa3
3254165000,172,4,0123ff90
3254175000,172,5,ff9f0202
3254185000,172,6,fe51fe51
3254195000,172,7,01f700d2
3254205000,172,8,fed8ff74
3254215000,172,9,0022ff6c
3254225000,172,10,010201e9
3254235000,172,11,fffefddf
3254245000,172,12,ff3f0178
3254255000,172,13,007bff5a
3254265000,172,14,ffb7006d
3254275000,172,15,0035ffbc
3256155000,172,16,0009ffe0
3256165000,172,17,ff9e0046
3256175000,172,18,00b80012
3256185000,172,19,fedfff8c
3256195000,172,20,009cff60
3256205000,172,21,004a00ce
3256215000,172,22,00790046
3256225000,172,23,ff5fffba
3256235000,172,24,ff570038
3256245000,172,25,0224fe94
3256255000,172,26,fdea01b0
3256265000,172,27,0049fee2
3256275000,172,28,014c0048
3256285000,172,29,ffa00060
3256295000,172,30,ffcd0028
3256305000,172,31,ffedffe0
3258185000,173,0,0031001a
3258195000,173,1,ff8efff2
3258205000,173,2,003a0062
3258215000,173,3,fff3ff1b
3258225000,173,4,0089007a
3258235000,173,5,fe6dff9d
3258245000,173,6,00dc00fa
3258255000,173,7,fff3fee2
3258265000,173,8,001501b6
3258275000,173,9,feb8fe42
3258285000,173,10,023affd8
3258295000,173,11,ff050121
3258305000,173,12,00adffda
3258315000,173,13,ffc10027
3258325000,173,14,ff7cffe8
3258335000,173,15,0059ffaa
3260215000,173,16,000dffec
3260225000,173,17,003d0005
3260235000,173,18,ffb50069
3260245000,173,19,ff7ffeff
3260255000,173,20,004a009c
3260265000,173,21,00b901d3
3260275000,173,22,fe39fc29
3260285000,173,23,021f0286
3260295000,173,24,fee3ff76
3260305000,173,25,0105ff25
3260315000,173,26,ffad0163
3260325000,173,27,ff63ff01
3260335000,173,28,013e0096
3260345000,173,29,ff51ffbb
3260355000,173,30,00ad0087
3260365000,173,31,ff63ffd2
3262245000,174,0,ffd50014
3262255000,174,1,ffbbffcb
3262265000,174,2,00d9005d
3262275000,174,3,fee7ff14
3262285000,174,4,017201df
3262295000,174,5,fe72feef
3262305000,174,6,0087ff0f
3262315000,174,7,00ae01ff
3262325000,174,8,fe11feb2
3262335000,174,9,0149ff5f
3262345000,174,10,00350135
3262355000,174,11,0033ff6e
3262365000,174,12,005c006b
3262375000,174,13,ff3aff9f
3262385000,174,14,ffdf001f
3262395000,174,15,0060fff7
3264275000,174,16,fff5003a
3264285000,174,17,005cff29
3264295000,174,18,ffe3010f
3264305000,174,19,feb7ff75
3264315000,174,20,01b7fecc
3264325000,174,21,ff39018f
3264335000,174,22,00a7fe0c
3264345000,174,23,ff38028a
3264355000,174,24,0095fdd2
3264365000,174,25,ffe00039
3264375000,174,26,007900f1
3264385000,174,27,ffd9ffbf
3264395000,174,28,008f0000
3264405000,174,29,ff83003f
3264415000,174,30,0065ffdc
3264425000,174,31,ffe8ffc2
3266305000,175,0,ffb7ffd5
3266315000,175,1,ffe4fff9
3266325000,175,2,00a20004
3266335000,175,3,fed4fff3
3266345000,175,4,00f8ffce
3266355000,175,5,fff0008d
3266365000,175,6,fe1dff73
3266375000,175,7,0294ff85
3266385000,175,8,feb70091
3266395000,175,9,ff3e0055
3266405000,175,10,01acffac
3266415000,175,11,ff5e0009
3266425000,175,12,00b60080
3266435000,175,13,ff7effd9
3266445000,175,14,ff01ff91
3266455000,175,15,01220063
3268335000,175,16,001cfff9
3268345000,175,17,fff3ffd0
3268355000,175,18,00a60059
3268365000,175,19,feb0000c
3268375000,175,20,0131ff84
3268385000,175,21,fed80082
3268395000,175,22,00f5ff34
3268405000,175,23,fefb0135
3268415000,175,24,007cfe6f
3268425000,175,25,0141017a
3268435000,175,26,fe5afff5
3268445000,175,27,00a0002e
3268455000,175,28,ff8bff98
3268465000,175,29,0020fffc
3268475000,175,30,00b700e2
3268485000,175,31,ff39ff81
3270365000,176,0,ffcbffc5
3270375000,176,1,002e0092
3270385000,176,2,ffbcff38
3270395000,176,3,00770062
3270405000,176,4,0002009e
3270415000,176,5,ff17feb8
3270425000,176,6,fff101b2
3270435000,176,7,007fff48
3270445000,176,8,006ffe29
3270455000,176,9,fef20188
3270465000,176,10,0136ff10
3270475000,176,11,ffab01f4
3270485000,176,12,00d0fe8c
3270495000,176,13,fe9d00de
3270505000,176,14,0081ff16
3270515000,176,15,001b008a
3272395000,176,16,00220015
3272405000,176,17,ff66ffbb
3272415000,176,18,011f0023
3272425000,176,19,ff5d0034
3272435000,176,20,ff9600a9
3272445000,176,21,ffbbfdf7
3272455000,176,22,01400012
3272465000,176,23,ff130249
3272475000,176,24,005cfe09
3272485000,176,25,ff94005d
3272495000,176,26,ffe1ffc3
3272505000,176,27,00d9007c
3272515000,176,28,00100019
3272525000,176,29,ff2fff89
3272535000,176,30,00540098
3272545000,176,31,002bff6f
3274425000,177,0,ffb8ffdb
3274435000,177,1,000fffdf
3274445000,177,2,00810007
3274455000,177,3,ff6d00b3
3274465000,177,4,ff61ffc0
3274475000,177,5,010dfef1
3274485000,177,6,fec6021d
3274495000,177,7,00b5fe8b
3274505000,177,8,ffb4ff93
3274515000,177,9,0101005d
3274525000,177,10,fecd006d
3274535000,177,11,00e5ff4b
3274545000,177,12,00f70166
3274555000,177,13,fe2ffec3
3274565000,177,14,00b8fffb
3274575000,177,15,001d0067
3276455000,177,16,fffbffe7
3276465000,177,17,0072ffd3
3276475000,177,18,ff8b0063
3276485000,177,19,0070ffb7
3276495000,177,20,fe070055
3276505000,177,21,02a9ff7c
3276515000,177,22,ffb0ffb7
3276525000,177,23,fd46009a
3276535000,177,24,0327fef9
3276545000,177,25,fee0011f
3276555000,177,26,fffd0043
3276565000,177,27,ff60ff8b
3276575000,177,28,0027000b
3276585000,177,29,fffdff7e
3276595000,177,30,0098003b
3276605000,177,31,ffd20010
3278485000,178,0,ffb2fff0
3278495000,178,1,00750035
3278505000,178,2,ff58ff8d
3278515000,178,3,005a0015
3278525000,178,4,00d800a0
3278535000,178,5,ff5eff07
3278545000,178,6,ffe101ff
3278555000,178,7,fd8fff08
3278565000,178,8,03c2fe52
3278575000,178,9,fd1b013d
3278585000,178,10,02240011
3278595000,178,11,ff00ffdd
3278605000,178,12,00dc008e
3278615000,178,13,ff5eff2b
3278625000,178,14,fff30033
3278635000,178,15,00530022
3280515000,178,16,fff50001
3280525000,178,17,fff6000a
3280535000,178,18,0051ffc6
3280545000,178,19,ffdd00a3
3280555000,178,20,feeaffa2
3280565000,178,21,00aafe82
3280575000,178,22,010400d2
3280585000,178,23,fd8f0135
3280595000,178,24,029bfd7f
3280605000,178,25,ff34025c
3280615000,178,26,ffedfdea
3280625000,178,27,fffd01d1
3280635000,178,28,003eff0a
3280645000,178,29,ffd80088
3280655000,178,30,002effe2
3280665000,178,31,0013ffc7
3282545000,179,0,ffb3ffe1
3282555000,179,1,0066ff67
3282565000,179,2,00230060
3282575000,179,3,ffb70110
3282585000,179,4,ff66febd
3282595000,179,5,00f10028
3282605000,179,6,ff48ff2b
3282615000,179,7,ffa101fe
3282625000,179,8,014bfd11
3282635000,179,9,fef60369
3282645000,179,10,ff3dfdc4
3282655000,179,11,0185005a
3282665000,179,12,ffe800c5
3282675000,179,13,ff83ff54
3282685000,179,14,fff4ffdd
3282695000,179,15,006b00ac
3284575000,179,16,fff9fff5
3284585000,179,17,ffd2004c
3284595000,179,18,fffcff0e
3284605000,179,19,006900b3
3284615000,179,20,ff74003c
3284625000,179,21,0074fea4
3284635000,179,22,004d01e5
3284645000,179,23,fd40ff26
3284655000,179,24,0283ff4f
3284665000,179,25,ffd2ffac
3284675000,179,26,00580162
3284685000,179,27,fe9d0075
3284695000,179,28,00dcfe48
3284705000,179,29,ff500168
3284715000,179,30,008bffd3
3284725000,179,31,ffbaffbe
3286605000,180,0,ffd9ffe7
3286615000,180,1,fff80010
3286625000,180,2,0009ffb9
3286635000,180,3,0032ff10
3286645000,180,4,005001a3
3286655000,180,5,ff9cffd6
3286665000,180,6,0015ff9a
3286675000,180,7,fe8a00d6
3286685000,180,8,023fff7b
3286695000,180,9,fe66ff30
3286705000,180,10,fff70153
3286715000,180,11,0142fe7c
3286725000,180,12,ff7400ef
3286735000,180,13,003effce
3286745000,180,14,ffa7ffae
3286755000,180,15,00320072
3288635000,180,16,001a0023
3288645000,180,17,ff97ffe3
3288655000,180,18,0075ffcb
3288665000,180,19,009c0010
3288675000,180,20,fe9700b8
3288685000,180,21,01d3fe1f
3288695000,180,22,fec80221
3288705000,180,23,ff37ff3a
3288715000,180,24,0246ffeb
3288725000,180,25,fde7ffbd
3288735000,180,26,00690061
3288745000,180,27,0012ffc4
3288755000,180,28,00a5ffa2
3288765000,180,29,0013ffed
3288775000,180,30,ffc6016b
3288785000,180,31,ffffff06
3290665000,181,0,fff3ffd8
3290675000,181,1,fffcffd5
3290685000,181,2,007300b9
3290695000,181,3,fec0ff08
3290705000,181,4,01de0038
3290715000,181,5,fe2c00c0
3290725000,181,6,00d8fed1
3290735000,181,7,ff44009f
3290745000,181,8,008b00a8
3290755000,181,9,ff7cff4d
3290765000,181,10,ffab0033
3290775000,181,11,0178fee0
3290785000,181,12,ffa8010c
3290795000,181,13,0078002e
3290805000,181,14,fef6ffe7
3290815000,181,15,00780001
3292695000,181,16,0005fffd
3292705000,181,17,003e0010
3292715000,181,18,ffcfffe1
3292725000,181,19,00500045
3292735000,181,20,fed40037
3292745000,181,21,0221ffba
3292755000,181,22,fd3a0080
3292765000,181,23,00dcfef1
3292775000,181,24,016b0065
3292785000,181,25,ff540050
3292795000,181,26,006f0039
3292805000,181,27,ff360061
3292815000,181,28,0070ff1b
3292825000,181,29,ffb500da
3292835000,181,30,009c005a
3292845000,181,31,ff6eff7d
3294725000,182,0,ffc7ffec
3294735000,182,1,fff1ff92
3294745000,182,2,00ec00bd
3294755000,182,3,feb5fec0
3294765000,182,4,022c0122
3294775000,182,5,fd6a0073
3294785000,182,6,0003fe9c
3294795000,182,7,01b4004c
3294805000,182,8,fee90142
3294815000,182,9,0067fe96
3294825000,182,10,feb8006d
3294835000,182,11,00ff001e
3294845000,182,12,003cffd0
3294855000,182,13,00120079
3294865000,182,14,ffc1ff5a
3294875000,182,15,00440082
3296755000,182,16,fff9004b
3296765000,182,17,0028ff5a
3296775000,182,18,000200f4
3296785000,182,19,ff87ff52
3296795000,182,20,005700e9
3296805000,182,21,ffeafefb
3296815000,182,22,ffc4ff47
3296825000,182,23,00510161
3296835000,182,24,0043fee7
3296845000,182,25,fffc00ae
3296855000,182,26,00780000
3296865000,182,27,ff37ffdc
3296875000,182,28,01cd0019
3296885000,182,29,fe9e0039
3296895000,182,30,006a0099
3296905000,182,31,ffadff4d
3298785000,183,0,ffe8ff9a
3298795000,183,1,ffc0ffd7
3298805000,183,2,00f80072
3298815000,183,3,fecc003e
3298825000,183,4,ffb2ffbd
3298835000,183,5,0125ff3b
3298845000,183,6,ffcc01b3
3298855000,183,7,ffeafdd0
3298865000,183,8,fffc029e
3298875000,183,9,0004ff31
3298885000,183,10,fe60fef8
3298895000,183,11,01ec006e
3298905000,183,12,0082ff9f
3298915000,183,13,fee30085
3298925000,183,14,006cfeff
3298935000,183,15,ffea010c
3300815000,183,16,fff30018
3300825000,183,17,0015ffb1
3300835000,183,18,00d2004b
3300845000,183,19,ff40007d
3300855000,183,20,ff96ffcb
3300865000,183,21,00caff6e
3300875000,183,22,ff93ffc4
3300885000,183,23,0099014e
3300895000,183,24,ff81ff3e
3300905000,183,25,010f00b1
3300915000,183,26,fe96001b
3300925000,183,27,008eff63
3300935000,183,28,004a00c7
3300945000,183,29,fefaff28
3300955000,183,30,011100e6
3300965000,183,31,ffa1ff42
3302845000,184,0,0001ffd6
3302855000,184,1,0028fff7
3302865000,184,2,ffbffffc
3302875000,184,3,01000055
3302885000,184,4,fdc9ffc9
3302895000,184,5,016d007a
3302905000,184,6,0012fea0
3302915000,184,7,00d60158
3302925000,184,8,fe530114
3302935000,184,9,0118fddd
3302945000,184,10,ff4301a6
3302955000,184,11,0034fe0d
3302965000,184,12,002b00e9
3302975000,184,13,003f004a
3302985000,184,14,0004ff42
3302995000,184,15,ffaa008e
3304875000,184,16,000a000b
3304885000,184,17,ffa0fff3
3304895000,184,18,009a0036
3304905000,184,19,fef1ff46
3304915000,184,20,00ea0040
3304925000,184,21,0082ff75
3304935000,184,22,00c3026e
3304945000,184,23,fcd9ff0d
3304955000,184,24,02bafe97
3304965000,184,25,ff020185
3304975000,184,26,feeeff22
3304985000,184,27,010100e2
3304995000,184,28,001eff46
3305005000,184,29,ffacfffb
3305015000,184,30,0029001a
3305025000,184,31,0025ffcb
3306905000,185,0,0000ffe4
3306915000,185,1,ffba0015
3306925000,185,2,ffebff48
3306935000,185,3,009e00f7
3306945000,185,4,fefd0047
3306955000,185,5,0140ffd4
3306965000,185,6,feaffdb8
3306975000,185,7,011d02c4
3306985000,185,8,0096ffaa
3306995000,185,9,fed60073
3307005000,185,10,ffc5ff32
3307015000,185,11,009eff83
3307025000,185,12,ff8dffdb
3307035000,185,13,00740050
3307045000,185,14,ffd9ffd6
3307055000,185,15,000b005e
3308935000,185,16,0013fff3
3308945000,185,17,0035ffdd
3308955000,185,18,0006ffdb
3308965000,185,19,002b00a8
3308975000,185,20,feb0ffc4
3308985000,185,21,020cffb2
3308995000,185,22,ff700021
3309005000,185,23,ff6b01e5
3309015000,185,24,ffe3fccf
3309025000,185,25,012901f1
3309035000,185,26,fe8a0067
3309045000,185,27,00e9ff02
3309055000,185,28,ffde006a
3309065000,185,29,ffa6ffec
3309075000,185,30,00e4004d
3309085000,185,31,ff69ffc5
3310965000,186,0,fff70026
3310975000,186,1,0023ffe4
3310985000,186,2,ffaa000d
3310995000,186,3,0013ffa7
3311005000,186,4,0080010f
3311015000,186,5,ff31fe58
3311025000,186,6,0146010d
3311035000,186,7,fe470034
3311045000,186,8,019fff42
3311055000,186,9,00190042
3311065000,186,10,ff180137
3311075000,186,11,fed9fe49
3311085000,186,12,018a010d
3311095000,186,13,ff57ff0a
3311105000,186,14,007000fb
3311115000,186,15,fff1ff84
3312995000,186,16,001d0022
3313005000,186,17,0020ffea
3313015000,186,18,ff7e004a
3313025000,186,19,00530028
3313035000,186,20,ff22fef6
3313045000,186,21,019afffd
3313055000,186,22,ff6f017e
3313065000,186,23,feecffd8
3313075000,186,24,0097ff20
3313085000,186,25,ffdc0158
3313095000,186,26,ffc8ff44
3313105000,186,27,001f0018
3313115000,186,28,ff96005c
3313125000,186,29,fffeff79
3313135000,186,30,00670080
3313145000,186,31,ffa6ff70
3315025000,187,0,ffceffde
3315035000,187,1,000dffe5
3315045000,187,2,0049ff84
3315055000,187,3,ff6101b8
3315065000,187,4,0058fe4c
3315075000,187,5,0035009d
3315085000,187,6,0002002f
3315095000,187,7,fe9efe71
3315105000,187,8,0292032e
3315115000,187,9,ff1dfe79
3315125000,187,10,fe8f0082
3315135000,187,11,0043fe42
3315145000,187,12,01ec0138
3315155000,187,13,fe49ff89
3315165000,187,14,0092ffc3
3315175000,187,15,00060089
3317055000,187,16,00110012
3317065000,187,17,fffc0025
3317075000,187,18,ffd8ff7b
3317085000,187,19,006000a4
3317095000,187,20,fec3ffb0
3317105000,187,21,0309fef1
3317115000,187,22,fdbb028b
3317125000,187,23,ff9efe56
3317135000,187,24,00bd003e
3317145000,187,25,ff94000f
3317155000,187,26,0050007d
3317165000,187,27,ffe0ffee
3317175000,187,28,004f0008
3317185000,187,29,fed7ff87
3317195000,187,30,010d009d
3317205000,187,31,ffc2ff64
3319085000,188,0,ffe5ffd8
3319095000,188,1,ffea0015
3319105000,188,2,004dffe5
3319115000,188,3,ff2aff6b
3319125000,188,4,0179fffa
3319135000,188,5,fee50156
3319145000,188,6,004affaa
3319155000,188,7,ffe5ff3e
3319165000,188,8,ff37fff4
3319175000,188,9,01c20055
3319185000,188,10,fec900d3
3319195000,188,11,ffaefed1
3319205000,188,12,009b00b6
3319215000,188,13,002f0004
3319225000,188,14,ffa0ff5a
3319235000,188,15,0053008a
3321115000,188,16,00000026
3321125000,188,17,ffc1ffd3
3321135000,188,18,00790062
3321145000,188,19,ff87002c
3321155000,188,20,ff7fff9e
3321165000,188,21,012fff79
3321175000,188,22,ff0c00a9
3321185000,188,23,0046000c
3321195000,188,24,0072ffc0
3321205000,188,25,0029ff31
3321215000,188,26,feab0170
3321225000,188,27,0171fe34
3321235000,188,28,00430174
3321245000,188,29,ff2bff07
3321255000,188,30,006c0135
3321265000,188,31,ffbeff48
3323145000,189,0,fffafff1
3323155000,189,1,ff57ffb1
3323165000,189,2,01590061
3323175000,189,3,feab002f
3323185000,189,4,00e3ffea
3323195000,189,5,ff2bfefe
3323205000,189,6,00c8019b
3323215000,189,7,ffe7ff41
3323225000,189,8,ff68ff8f
3323235000,189,9,011101dd
3323245000,189,10,ff43ff31
3323255000,189,11,ffbdfec1
3323265000,189,12,00eb00e6
3323275000,189,13,ff79ff68
3323285000,189,14,ffe4001b
3323295000,189,15,002d0043
3325175000,189,16,0014ffb5
3325185000,189,17,001e000e
3325195000,189,18,0052002a
3325205000,189,19,ff300019
3325215000,189,20,001dff77
3325225000,189,21,005d0179
3325235000,189,22,0010fd06
3325245000,189,23,00910205
3325255000,189,24,fee6ffc3
3325265000,189,25,012cffee
3325275000,189,26,ffd4ff96
3325285000,189,27,005c00df
3325295000,189,28,ff61ff59
3325305000,189,29,0039002b
3325315000,189,30,00820002
3325325000,189,31,ff930013
3327205000,190,0,ffcaffdf
3327215000,190,1,ffeb0041
3327225000,190,2,003bff86
3327235000,190,3,ff7dffc7
3327245000,190,4,01a90124
3327255000,190,5,fdfaff74
3327265000,190,6,01b9ffce
3327275000,190,7,ffb400fe
3327285000,190,8,ff54fec7
3327295000,190,9,ffbd00bb
3327305000,190,10,008fff04
3327315000,190,11,ffcb0081
3327325000,190,12,00b9ffee
3327335000,190,13,fe7a0000
3327345000,190,14,00b5ffe8
3327355000,190,15,00300052
3329235000,190,16,0048ffdc
3329245000,190,17,ffa9002d
3329255000,190,18,fff8ff75
3329265000,190,19,000a00d3
3329275000,190,20,ff9cfea9
3329285000,190,21,000c0177
3329295000,190,22,00e4fe8e
3329305000,190,23,fecb0044
3329315000,190,24,0104ffda
3329325000,190,25,00050045
3329335000,190,26,ffbeffa9
3329345000,190,27,005c0053
3329355000,190,28,0000fff5
3329365000,190,29,00260013
3329375000,190,30,000effa8
3329385000,190,31,ff9f0022
3331265000,191,0,fffafff4
3331275000,191,1,0017ffba
3331285000,191,2,ffb30003
3331295000,191,3,004c0087
3331305000,191,4,00b5fe7f
3331315000,191,5,ff3902cb
3331325000,191,6,fe51fe2f
3331335000,191,7,01fcff77
3331345000,191,8,ff3000ce
3331355000,191,9,00bdffe8
3331365000,191,10,ff9ffff5
3331375000,191,11,000affe9
3331385000,191,12,00410097
3331395000,191,13,0027ffa3
3331405000,191,14,ff65ffc9
3331415000,191,15,00520041
3333295000,191,16,ffe40000
3333305000,191,17,ffd1ffc8
3333315000,191,18,00dbffe9
3333325000,191,19,ff4400f7
3333335000,191,20,fff4fe99
3333345000,191,21,000a0136
3333355000,191,22,00f9ffa3
3333365000,191,23,fe9d001e
3333375000,191,24,0128ffe6
3333385000,191,25,ff03007e
3333395000,191,26,fffdff8b
3333405000,191,27,002e0029
3333415000,191,28,00200009
3333425000,191,29,ff7600a4
3333435000,191,30,009fff59
3333445000,191,31,ffcd005a
3335325000,192,0,ffadfff0
3335335000,192,1,001dfffd
3335345000,192,2,ffb9ff63
3335355000,192,3,003d0097
3335365000,192,4,0045ffe0
3335375000,192,5,ff2e00cb
3335385000,192,6,008bfeec
3335395000,192,7,00400136
3335405000,192,8,0087fe14
3335415000,192,9,fde7025b
3335425000,192,10,0185fe31
3335435000,192,11,ff8100fb
3335445000,192,12,0083ff98
3335455000,192,13,ff820005
3335465000,192,14,ffd3ffa4
3335475000,192,15,00b60070
3337355000,192,16,0034fff3
3337365000,192,17,ff7e0044
3337375000,192,18,005dffe5
3337385000,192,19,ffb9fffa
3337395000,192,20,00bc0035
3337405000,192,21,fe9bff34
3337415000,192,22,00dd0163
3337425000,192,23,ff6aff1d
3337435000,192,24,013cfff5
3337445000,192,25,fec4ffde
3337455000,192,26,0059ffad
3337465000,192,27,00d900c4
3337475000,192,28,ffbcff0b
3337485000,192,29,fffb0132
3337495000,192,30,00050003
3337505000,192,31,ffbcffad
3339385000,193,0,ff9f000a
3339395000,193,1,0002ff87
3339405000,193,2,ff9e0011
3339415000,193,3,012700a6
3339425000,193,4,fee70026
3339435000,193,5,00a5fe99
3339445000,193,6,010a0232
3339455000,193,7,feacffb6
3339465000,193,8,00b5fdfa
3339475000,193,9,ff3a0183
3339485000,193,10,00c8ff27
3339495000,193,11,ff75010c
3339505000,193,12,0029ff06
3339515000,193,13,ff73000d
3339525000,193,14,0004ffb6
3339535000,193,15,008c0098
3341415000,193,16,0028ffbb
3341425000,193,17,0079005d
3341435000,193,18,ff71ff6f
3341445000,193,19,00ae0059
3341455000,193,20,fea800d1
3341465000,193,21,005bfdd0
3341475000,193,22,01b10051
3341485000,193,23,fee50137
3341495000,193,24,004eff8b
3341505000,193,25,00b7ff49
3341515000,193,26,ff4d0085
3341525000,193,27,00f8005f
3341535000,193,28,ff4effbd
3341545000,193,29,ffb50036
3341555000,193,30,01350017
3341565000,193,31,ff25ffe5
3343445000,194,0,ffda0001
3343455000,194,1,fff2fff8
3343465000,194,2,ff65ffcf
3343475000,194,3,00b8ff7d
3343485000,194,4,00c20110
3343495000,194,5,fea2ff4b
3343505000,194,6,007800c5
3343515000,194,7,fff50160
3343525000,194,8,fff2fc0d
3343535000,194,9,01280316
3343545000,194,10,fe3bfed9
3343555000,194,11,01400065
3343565000,194,12,feaa0016
3343575000,194,13,012cff7b
3343585000,194,14,ff78003f
3343595000,194,15,0063000a
3345475000,194,16,00250005
3345485000,194,17,000c0009
3345495000,194,18,ffccfff2
3345505000,194,19,fffb0029
3345515000,194,20,ff88ffcf
3345525000,194,21,0150ff4b
3345535000,194,22,ff5300ee
3345545000,194,23,ff490011
3345555000,194,24,013dff6d
3345565000,194,25,ff96ff9d
3345575000,194,26,00b60068
3345585000,194,27,ff11000b
3345595000,194,28,01ce0003
3345605000,194,29,fe9a0097
3345615000,194,30,00cb0014
3345625000,194,31,ffa7ffd3
3347505000,195,0,ffd20004
3347515000,195,1,0002ffea
3347525000,195,2,ffdeffa9
3347535000,195,3,ffdb0118
3347545000,195,4,015afd58
3347555000,195,5,feb30326
3347565000,195,6,ff29fe97
3347575000,195,7,01e6ff1e
3347585000,195,8,feba0246
3347595000,195,9,ff92fe8e
3347605000,195,10,012000ad
3347615000,195,11,ff6fff02
3347625000,195,12,0116010a
3347635000,195,13,fed9ffde
3347645000,195,14,ffddff77
3347655000,195,15,00b0003c
3349535000,195,16,fff0fff6
3349545000,195,17,0000004a
3349555000,195,18,ffeeff93
3349565000,195,19,00860027
3349575000,195,20,fe8700b6
3349585000,195,21,01dbffa2
3349595000,195,22,fe910032
3349605000,195,23,003c000a
3349615000,195,24,00000030
3349625000,195,25,00080024
3349635000,195,26,ff7200f5
3349645000,195,27,fe80feff
3349655000,195,28,0209ffa4
3349665000,195,29,ff6d0064
3349675000,195,30,ffef009e
3349685000,195,31,ffeeff74
3351565000,196,0,ffe5fffd
3351575000,196,1,001b001d
3351585000,196,2,ff310017
3351595000,196,3,00d7fec8
3351605000,196,4,012e00e1
3351615000,196,5,febf0067
3351625000,196,6,0014ffbf
3351635000,196,7,ff940045
3351645000,196,8,00edff63
3351655000,196,9,fe23007f
